역명,승차총승객수,x,y
강북경찰서입구,457175.0,37.635138490825,127.028937047875
강북구민운동장.4단지,276591.0,37.6300957366,127.0385905222
강북구보건소.삼각산분소,173047.0,37.6175334176,127.0152985089
강북구보건소삼각산분소,257384.0,37.6177242662,127.0153549694
강북구의회.강북문화예술회관,236516.0,37.64041111585,127.01418315195
강북구청,2957079.0,37.64047453406667,127.0262111443
강북구청사거리,471942.0,37.6389241801,127.02848806935
강북노인종합복지관,749751.0,37.63435489425,127.01898615105
강북문화정보도서관,226155.0,37.625577607833335,127.03698760696666
강북문화정보도서관.해모로아파트,217961.0,37.6263100731,127.0368319191
강북반석교회,73605.0,37.6249939695,127.0211748942
강북보건소,400872.0,37.6322870633,127.03925659183334
강북보건소.번2동주민센터,250947.0,37.63144151415,127.03725240255
강북보건소앞.번2동주민센터,141100.0,37.6316849077,127.0375833137
강북보건소정문,59015.0,37.632265588,127.0392098381
강북삼성병원,136734.0,37.5683096578,126.9685514784
강북삼성의원,27215.0,37.6294387281,127.0168380681
강북종합시장,23779.0,37.6411424039,127.0253777502
강북중학교,320934.0,37.6446678258,127.02345692165
강북청소년문화정보도서관입구,659211.0,37.62118285125,127.02048863285
강북청소년수련관,501489.0,37.645750802725,127.006872407625
강서공업고등학교,130821.0,37.5756174127,126.8166736017
강서구민회관,140251.0,37.552971920649995,126.84423082805
강서구청,3228777.0,37.55259917335,126.85046627015
강서구청별관,199927.0,37.561143981499995,126.85972340095
강서구청사거리.서울디지털대학교,2846915.0,37.5550244132,126.85494921360001
강서구청입구,631742.0,37.553163652349994,126.8497665067
강서구청후문,13721.0,37.5504766637,126.8502425476
강서노인회관,205351.0,37.55455839945,126.8397558538
강서농수산물도매시장,259125.0,37.55268130765,126.8189211111
강서농수산물도매시장종점,13632.0,37.5544832634,126.8226291512
강서농협,75259.0,37.567901111850006,126.812773741
강서면허시험장,17018.0,37.549318138000004,126.8198757369
강서면허시험장.메이필드호텔,578966.0,37.5491064968,126.81946034826666
강서보건소.9호선등촌역,1242747.0,37.5491247701,126.868126126
강서세무서,552.0,37.5627528176,126.8224050062
강서세무서.공항초교,11651.0,37.5619017167,126.82064031805
강서소방서.이마트.증미역,314769.0,37.5573766585,126.861847246
강서수도사업소.민원센터,83964.0,37.4961621195,126.8907744012
강서아파트,20726.0,37.5515681545,126.8507024275
강서연세병원,66288.0,37.5494009787,126.8755944161
강서초등학교,1535503.0,37.5219055658,126.84178540265
강서한강자이아파트,357123.0,37.565695738049996,126.8489801975
강서한방병원,1055361.0,37.5300970841,126.83918242445
강서힐스테이트아파트,109701.0,37.5479391113,126.8369627985
강신중학교,633153.0,37.51547808115,126.84006224494999
강원설비앞,42173.0,37.558955606699996,127.09003473425
강원슈퍼,44995.0,37.53557464405,126.85696480885
강일고등학교.강일리버파크7단지,533044.0,37.564957534933335,127.17812433353333
강일동 주민센터,169250.0,37.5658923044,127.1738213874
강일동주민센터,339116.0,37.566043561,127.1738414908
강일리버파크10단지.9단지,465660.0,37.5595616818,127.1800898791
강일리버파크1단지.3단지,132195.0,37.5672327532,127.1733783051
강일리버파크1단지.금화사,35405.0,37.5669762017,127.1733787357
강일리버파크1단지103동,20607.0,37.5680661566,127.1728150387
강일리버파크1단지정문,19994.0,37.5681431395,127.1729168243
강일리버파크2단지.4단지,387668.0,37.5686692343,127.1765797096
강일리버파크3단지.1단지,112737.0,37.5682989304,127.1743021623
강일리버파크3단지301동,26023.0,37.5681870726,127.17413556
강일리버파크3단지308동,23347.0,37.5651855292,127.175705864
강일리버파크4단지.2단지,308505.0,37.5684974735,127.1766715208
강일리버파크4단지.5단지,204869.0,37.5666486168,127.1774135685
강일리버파크5단지.4단지,263597.0,37.5671110429,127.1774110129
강일리버파크6단지,58846.0,37.563636042233334,127.17565864226667
강일리버파크6단지610동,35703.0,37.5651955879,127.1757860907
강일리버파크8단지,304039.0,37.56244849655,127.17781440044999
강일리버파크9단지.10단지,414348.0,37.5595533554,127.1792290002
강일리버파크9단지후문,647148.0,37.56168681805,127.17990287500001
강일중선사고.양지종합시장,1256058.0,37.5547063212,127.13654822535
강일초등학교,416399.0,37.56543998914999,127.1762387153
강현중학교,83063.0,37.5020450611,126.9278261496
강현중학교.동작청소년문화의집,93884.0,37.502878485,126.9344572059
개나리골입구,30336.0,37.457226068500006,127.04797907164999
개나리슈퍼,82415.0,37.5365933066,126.84798940065
개롱역3번출구,1256316.0,37.4977336448,127.1353325853
개명초교,46027.0,37.4823106319,126.8526290238
개미마을,25075.0,37.589690456300005,126.9537901888
개미유통,137057.0,37.4699633629,126.96682705585
개봉1동사거리,2376593.0,37.50103748746,126.8462826016
개봉1동주민센터,57813.0,37.5003902122,126.8510187584
개봉1치안센터,175958.0,37.50333212455,126.84689270945
개봉3동주민센터,396295.0,37.486227533000005,126.85401120865001
개봉고가,761710.0,37.4937644653,126.8557610274
개봉교입구,98096.0,37.4860354012,126.8561332532
개봉사거리,1071710.0,37.497108168975004,126.856359736475
개봉역,8236945.0,37.49451157941429,126.85784218978571
개봉역.림괄아파트,2707577.0,37.493765,126.858337
개봉역.영화아파트,894777.0,37.4968204517,126.8606080222
개봉역.한마을아파트,974487.0,37.496454217,126.8620548891
개봉전화국,312774.0,37.48633842715,126.85575072099999
개봉중학교,503162.0,37.5022080081,126.8431461097
개봉치안센터,22156.0,37.4981111257,126.8518208197
개봉푸르지오아파트,1219014.0,37.50210203145,126.8479216563
개봉푸르지오정문,29215.0,37.5010285403,126.8487066935
개봉푸르지오후문,28612.0,37.5001708387,126.8491525827
개봉한진아파트.기점,956697.0,37.4861008469,126.85207599910001
개운사입구,412312.0,37.58582831,127.0293967464
개운중학교,47820.0,37.5941495078,127.02498072385
개운초등학교,75747.0,37.60129481155,127.02859008294999
개웅어린이공원,48532.0,37.4898571002,126.8530117219
개원중학교,368072.0,37.492197367,127.07209572
개일초등학교앞,181411.0,37.4860997871,127.0570882865
개증한의원,101394.0,37.4932439854,127.0863493689
개포1단지,367239.0,37.4824108225,127.0607012425
개포1단지연금매장,427382.0,37.4826197397,127.0606004756
개포3단지.수도전기공고후문,120324.0,37.4850520465,127.06575366705
개포4단지5단지,16886.0,37.4864866969,127.06864150390001
개포4단지6단지,15611.0,37.4869382435,127.07223043355
개포4단지7단지,28340.0,37.4877384753,127.0731613364
개포4동주민센터개포지구대,107585.0,37.4794808497,127.0511491809
개포6단지앞,102201.0,37.4900551607,127.0705330355
개포고등학교,243461.0,37.4843138374,127.0585649939
개포고등학교앞,298576.0,37.4841730545,127.0585692124
개포동역,35701.0,37.4888774652,127.0653498094
개포동역.개포시장,1439004.0,37.4884962537,127.06624262254999
개포시영아파트,37306.0,37.4783449504,127.0560366231
개포시영아파트정문,27668.0,37.4781283378,127.0562738424
개포시영아파트후문,183439.0,37.4806013531,127.053865711
개포시장.개포5단지상가,303160.0,37.4894551521,127.06840513205
개포우성6차아파트,51447.0,37.4756876665,127.0578554825
개포우성아파트,33237.0,37.4765959955,127.0579112163
개포주공1단지,158377.0,37.479036491749994,127.06006042530001
개포주공1단지아파트,29893.0,37.4786189827,127.0561002981
개포주공3단지,28632.0,37.4843091627,127.0682914625
개포주공5단지경기여고,529406.0,37.4866508284,127.0672966732
개포주공7단지앞,137067.0,37.4889745509,127.07379248
개포중학교,411528.0,37.4801104036,127.0635308314
개화2치안센터,261827.0,37.575192194799996,126.80227766704999
개화검문소,416479.0,37.5785291023,126.79997377825
개화동상사마을종점,92189.0,37.5887025627,126.8017961457
개화산역,539775.0,37.57256355915,126.80608302934999
개화역광역환승센터,205029.0,37.578645108100005,126.7986239598
갤러리아팰리스,447284.0,37.511313049,127.0929009355
갯마을,149576.0,37.4963561717,126.9825538627
갯마을앞,1277260.0,37.4975257209,126.9832923729
거리공원,234036.0,37.4999684652,126.891649068
거리공원.KEB하나은행구로공원지점,202182.0,37.5027908321,126.8886244062
거산아파트,95513.0,37.540257481699996,126.8320719152
거성슈퍼,9410.0,37.4899152575,126.8525393707
거성아파트,92817.0,37.4897744226,126.8510617558
거성약국,178920.0,37.542227787499996,126.849050016
거성파스텔아파트,134852.0,37.5321535706,126.8924810244
거성푸르뫼아파트,289995.0,37.500567734049994,126.8437181561
거성푸르뫼아파트입구,30501.0,37.5013285155,126.8464131389
거성학마을아파트,46391.0,37.66621113505,127.0380466974
거성현대6차아파트,69598.0,37.5327159892,126.8920691926
거여아파트단지앞,323539.0,37.4904982861,127.1434472947
거여역,486529.0,37.4940430558,127.1426570685
거여역2번출구,151010.0,37.4942920625,127.144833628
거여역3번출구.현대2차아파트,167660.0,37.4940771512,127.1448647534
거여역6번출구,226899.0,37.4918626728,127.1439607361
거여역7번출구,341904.0,37.4925345752,127.1440833765
거여역종점,295199.0,37.49295712315,127.14590310669999
거여역현대아파트,402378.0,37.4939688623,127.1424489566
거여초등학교,1000156.0,37.5024540368,127.1401232375
건강약국,128920.0,37.50272444485,126.8446776258
건강증진센터,266841.0,37.5537733814,126.8511523244
건국대학교앞,1085597.0,37.53870346005,127.07469230125
건너말공원입구,305332.0,37.4927416068,127.1250704762
건대역,3627688.0,37.53882717295,127.0701002081
건대입구역,1370494.0,37.5418559547,127.06985692902501
건대입구역사거리,241678.0,37.5420823612,127.0715617177
건대입구역사거리.건대병원,3364506.0,37.54111889965,127.0711804057
건민약국앞,157483.0,37.6251010195,127.07194044434999
건설환경종합연구소,31757.0,37.4470579959,126.9500651334
건설환경종합연구소앞,70264.0,37.4471311133,126.9498872642
건영아파트,1275628.0,37.51703551827143,126.98846878722858
건영아파트.도림사거리,353078.0,37.5064032684,126.900543556
건영아파트앞,96443.0,37.481748967,127.1264088188
건영아파트후문,444337.0,37.505206133849995,126.92614867185
건영옴니백화점,177743.0,37.63911331115,127.0640914947
건영유치원,22362.0,37.4850545094,126.9149966295
겸재정선미술관,208209.0,37.5704304799,126.83751996775
겸재정선미술관입구,24241.0,37.5718291505,126.8375705207
경기기계공업고등학교,179959.0,37.6310001458,127.074071493
경기대사회교육원,89414.0,37.5630867223,126.9621800065
경기대후문,213361.0,37.564000965299996,126.96155728125
경기상고,435354.0,37.5873724882,126.96955135740001
경기여고,318030.0,37.4862989699,127.0672760049
경기여상입구,300650.0,37.5563010952,126.9683794719
경기장학관,357608.0,37.64970178275,127.0216125435
경남1차.중앙하이츠아파트,49958.0,37.5057230081,126.8626306768
경남상가,40921.0,37.5046317823,126.9998547985
경남아너스빌,98814.0,37.4946169663,126.9109354887
경남아너스빌.서북병원,55487.0,37.6048779374,126.9054861797
경남아너스빌아파트,1004826.0,37.4955941372,126.9115565088
경남아너스빌아파트앞,286453.0,37.5747380052,127.0800063612
경남아너스빌정문,47695.0,37.6130464866,127.0343615962
경남아파트,1323581.0,37.559815025666666,127.00472513768334
경남아파트앞,63821.0,37.5039356347,126.8564685013
경남임광아파트,179069.0,37.4769804176,127.0006234714
경남호텔앞,350063.0,37.569609597,127.0700076998
경동고앞,24053.0,37.5870263886,127.0149100838
경동고입구,111896.0,37.5878057782,127.0175922891
경동시장,1388678.0,37.5799615541,127.038367373
경동시장앞,1609354.0,37.5812881059,127.0385840014
경동아파트,7264.0,37.509478983,126.9537071021
경동초등학교입구,102639.0,37.5434633955,127.04933391195
경동택배,48035.0,37.4502279474,126.9040057866
경문고교.배나무골앞,866060.0,37.490902,126.982473
경문고등학교,932194.0,37.4902815962,126.9825806591
경방타임스퀘어.신세계백화점,8570230.0,37.51790241155,126.90588579135
경복고교,486866.0,37.5850792041,126.9710958379
경복궁,1096937.0,37.576360339800004,126.97910306
경복궁역,4598815.0,37.57671199803333,126.97200998716666
경복비즈니스고등학교,1579503.0,37.557588050199996,126.8533099627
경부고속터미널,116300.0,37.5065699182,127.0068288823
경북슈퍼마켓,182889.0,37.4881137258,126.85682395505
경북하이마트,69969.0,37.53717468065,126.8592622281
경서농협,246193.0,37.5213763529,126.8562906266
경서농협앞,29581.0,37.5026296313,126.8640156242
경성고교입구,247843.0,37.5600739317,126.9164760979
경성산업사,32652.0,37.4713299305,126.8875039467
경성의원.LG전자앞,170169.0,37.51273561235,126.9359379326
경성중고.홍대부속여중고입구,613044.0,37.559835096949996,126.916303530725
경성중고.홍익디자인고,262426.0,37.56211091175,126.9193673562
경성중고사거리,462707.0,37.56059883755,126.91589527385
경성중고후문,123972.0,37.5643687806,126.92016375425
경수중학교,201993.0,37.538285748250004,127.05718005515
경수중학교입구,30349.0,37.5436885612,127.0585714357
경신중고입구,365584.0,37.5920010906,127.00275947944999
경영대,536884.0,37.46591941065,126.95122027575
경원중학교,41617.0,37.511760705533334,127.00854078916666
경의선숲길공원입구,153583.0,37.5658187806,126.91900876279999
경의선책거리.산울림소극장,10224.0,37.5549486291,126.9303077314
경인중학교,605849.0,37.4966311449,126.8563119762
경인중학교.개봉사거리,1241956.0,37.497254118049995,126.85532726335
경일중고등학교,15082.0,37.542363080049995,127.0490330971
경일초등학교앞,132880.0,37.5409433962,127.048201236
경일초등학교입구,60449.0,37.5412079751,127.04612151750001
경진빌라,18769.0,37.60194049085,126.95787988565
경찰병원.KT가락지사,348660.0,37.49600147875,127.12234650650001
경찰병원.서울동부고용노동지청,817758.0,37.4944180467,127.122365654775
경찰청.동북아역사재단,3021105.0,37.562251695949996,126.96945183195
경창빌딩,265890.0,37.5188943944,126.8384401073
경천교회,318234.0,37.488003352700005,126.94049943019999
경춘선숲길.토끼굴앞,149908.0,37.6192040755,127.0798328643
경춘선숲길방문자센터,246194.0,37.6317049252,127.07049768245
경향렉스빌.롯데캐슬,713604.0,37.4959595503,126.9428072251
경향파크아파트,90340.0,37.6097757508,126.9063186384
경희궁자이2.3단지,46580.0,37.5687281289,126.9639580128
경희궁자이4단지,121743.0,37.5706271812,126.9620022341
경희대의료원,2188407.0,37.5940689747,127.0522478158
경희대입구,1593593.0,37.591436787525,127.0528802417
경희중고,1203819.0,37.593865027825,127.057219826525
계남초등학교,263281.0,37.5097786604,126.85812601095
계령약국,155092.0,37.4991571767,126.9330937424
계상초등학교,229796.0,37.662777522249996,127.06909692405
고니빌딩,63465.0,37.5545544105,126.9140296518
고대구로병원후문,367551.0,37.4932364146,126.884308043
고대병원,401356.0,37.586188956499996,127.02710572775
고대사거리,53273.0,37.5863099908,127.0322853421
고대앞,1232978.0,37.5884912484,127.0349190878
고덕1동주민센터.고덕래미안힐스테이트,131436.0,37.5587183551,127.1505242907
고덕1동주민센터.두레근린공원,168315.0,37.55855058445,127.15152980175
고덕2단지,280386.0,37.560318278500006,127.1628026805
고덕리엔파크1단지,505384.0,37.5612190381,127.17053945413333
고덕리엔파크2단지,21907.0,37.55683513745,127.17322214435
고덕리엔파크2단지.3단지,243640.0,37.5572086748,127.1737531136
고덕리엔파크3단지,249003.0,37.5515902544,127.1727080744
고덕리엔파크3단지.2단지,225839.0,37.5571285402,127.17263019975
고덕리엔파크3단지서문,196763.0,37.5511533121,127.1738513754
